"GEO_ID","NAME","P1_001N","P1_001NA","P1_002N","P1_002NA","P1_003N","P1_003NA","P1_004N","P1_004NA","P1_005N","P1_005NA","P1_006N","P1_006NA","P1_007N","P1_007NA","P1_008N","P1_008NA","P1_009N","P1_009NA","P1_010N","P1_010NA","P1_011N","P1_011NA","P1_012N","P1_012NA","P1_013N","P1_013NA","P1_014N","P1_014NA","P1_015N","P1_015NA","P1_016N","P1_016NA","P1_017N","P1_017NA","P1_018N","P1_018NA","P1_019N","P1_019NA","P1_020N","P1_020NA","P1_021N","P1_021NA","P1_022N","P1_022NA","P1_023N","P1_023NA","P1_024N","P1_024NA","P1_025N","P1_025NA","P1_026N","P1_026NA","P1_027N","P1_027NA","P1_028N","P1_028NA","P1_029N","P1_029NA","P1_030N","P1_030NA","P1_031N","P1_031NA","P1_032N","P1_032NA","P1_033N","P1_033NA","P1_034N","P1_034NA","P1_035N","P1_035NA","P1_036N","P1_036NA","P1_037N","P1_037NA","P1_038N","P1_038NA","P1_039N","P1_039NA","P1_040N","P1_040NA","P1_041N","P1_041NA","P1_042N","P1_042NA","P1_043N","P1_043NA","P1_044N","P1_044NA","P1_045N","P1_045NA","P1_046N","P1_046NA","P1_047N","P1_047NA","P1_048N","P1_048NA","P1_049N","P1_049NA","P1_050N","P1_050NA","P1_051N","P1_051NA","P1_052N","P1_052NA","P1_053N","P1_053NA","P1_054N","P1_054NA","P1_055N","P1_055NA","P1_056N","P1_056NA","P1_057N","P1_057NA","P1_058N","P1_058NA","P1_059N","P1_059NA","P1_060N","P1_060NA","P1_061N","P1_061NA","P1_062N","P1_062NA","P1_063N","P1_063NA","P1_064N","P1_064NA","P1_065N","P1_065NA","P1_066N","P1_066NA","P1_067N","P1_067NA","P1_068N","P1_068NA","P1_069N","P1_069NA","P1_070N","P1_070NA","P1_071N","P1_071NA",
"1400000US25023520100","Census Tract 5201, Plymouth County, Massachusetts","6854","null","6417","null","5734","null","273","null","26","null","144","null","2","null","238","null","437","null","409","null","46","null","37","null","30","null","3","null","236","null","2","null","0","null","0","null","47","null","1","null","0","null","3","null","2","null","2","null","0","null","25","null","4","null","2","null","0","null","15","null","0","null","0","null","2","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","1","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023520201","Census Tract 5202.01, Plymouth County, Massachusetts","4079","null","3763","null","3420","null","95","null","6","null","112","null","1","null","129","null","316","null","286","null","20","null","23","null","23","null","3","null","195","null","2","null","3","null","0","null","14","null","0","null","0","null","0","null","0","null","2","null","1","null","28","null","2","null","2","null","0","null","17","null","0","null","0","null","0","null","6","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023520202","Census Tract 5202.02, Plymouth County, Massachusetts","6129","null","5712","null","4998","null","315","null","7","null","172","null","6","null","214","null","417","null","393","null","51","null","28","null","39","null","5","null","219","null","3","null","4","null","0","null","33","null","2","null","0","null","4","null","1","null","4","null","0","null","20","null","3","null","2","null","0","null","3","null","0","null","0","null","7","null","2","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023521101","Census Tract 5211.01, Plymouth County, Massachusetts","4740","null","4487","null","4198","null","110","null","7","null","63","null","0","null","109","null","253","null","234","null","35","null","35","null","16","null","1","null","93","null","2","null","2","null","2","null","44","null","0","null","0","null","1","null","0","null","3","null","0","null","19","null","0","null","0","null","0","null","14","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023521102","Census Tract 5211.02, Plymouth County, Massachusetts","3344","null","3106","null","2840","null","136","null","1","null","54","null","0","null","75","null","238","null","215","null","12","null","42","null","14","null","1","null","119","null","7","null","1","null","0","null","16","null","0","null","0","null","2","null","0","null","1","null","0","null","23","null","1","null","0","null","0","null","19","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023521201","Census Tract 5212.01, Plymouth County, Massachusetts","3097","null","2845","null","2534","null","147","null","8","null","44","null","0","null","112","null","252","null","238","null","22","null","40","null","13","null","2","null","117","null","2","null","2","null","0","null","38","null","0","null","0","null","0","null","1","null","1","null","0","null","10","null","1","null","0","null","0","null","7","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023521202","Census Tract 5212.02, Plymouth County, Massachusetts","3940","null","3733","null","3580","null","63","null","2","null","44","null","2","null","42","null","207","null","194","null","20","null","34","null","19","null","2","null","99","null","7","null","0","null","0","null","12","null","0","null","0","null","0","null","0","null","1","null","0","null","13","null","0","null","1","null","0","null","8","null","0","null","0","null","3","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023522101","Census Tract 5221.01, Plymouth County, Massachusetts","4601","null","4374","null","4175","null","44","null","5","null","50","null","0","null","100","null","227","null","209","null","16","null","25","null","24","null","1","null","124","null","1","null","1","null","0","null","15","null","0","null","0","null","1","null","1","null","0","null","0","null","18","null","7","null","1","null","0","null","6","null","0","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023522102","Census Tract 5221.02, Plymouth County, Massachusetts","6038","null","5791","null","5620","null","46","null","4","null","57","null","0","null","64","null","247","null","237","null","24","null","43","null","10","null","0","null","132","null","2","null","0","null","0","null","20","null","0","null","0","null","0","null","3","null","0","null","3","null","9","null","0","null","0","null","0","null","9","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023523100","Census Tract 5231, Plymouth County, Massachusetts","3261","null","3039","null","2833","null","99","null","8","null","33","null","1","null","65","null","222","null","207","null","37","null","37","null","14","null","0","null","92","null","4","null","0","null","0","null","19","null","0","null","0","null","0","null","0","null","1","null","3","null","13","null","1","null","0","null","0","null","5","null","0","null","0","null","1","null","6","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023523201","Census Tract 5232.01, Plymouth County, Massachusetts","2998","null","2809","null","2628","null","115","null","3","null","15","null","1","null","47","null","189","null","179","null","21","null","39","null","23","null","0","null","62","null","1","null","0","null","0","null","31","null","0","null","0","null","0","null","0","null","1","null","1","null","8","null","1","null","0","null","0","null","0","null","0","null","0","null","5","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023523203","Census Tract 5232.03, Plymouth County, Massachusetts","4426","null","4227","null","4076","null","54","null","2","null","44","null","0","null","51","null","199","null","180","null","25","null","19","null","9","null","1","null","103","null","0","null","1","null","0","null","22","null","0","null","0","null","0","null","0","null","0","null","0","null","14","null","4","null","0","null","0","null","5","null","0","null","1","null","3","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","5","null","0","null","0","null","5","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023523204","Census Tract 5232.04, Plymouth County, Massachusetts","3755","null","3561","null","3343","null","129","null","8","null","36","null","1","null","44","null","194","null","180","null","17","null","31","null","22","null","0","null","75","null","0","null","0","null","0","null","29","null","0","null","0","null","3","null","0","null","0","null","3","null","14","null","5","null","1","null","1","null","7","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023524101","Census Tract 5241.01, Plymouth County, Massachusetts","3381","null","3154","null","2916","null","122","null","3","null","52","null","0","null","61","null","227","null","196","null","29","null","7","null","22","null","2","null","87","null","0","null","0","null","0","null","48","null","0","null","0","null","0","null","0","null","1","null","0","null","29","null","0","null","0","null","0","null","25","null","0","null","0","null","1","null","0","null","2","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023524102","Census Tract 5241.02, Plymouth County, Massachusetts","4326","null","4059","null","3823","null","128","null","9","null","32","null","1","null","66","null","267","null","252","null","36","null","27","null","26","null","0","null","117","null","2","null","1","null","0","null","35","null","0","null","0","null","5","null","0","null","1","null","2","null","15","null","1","null","0","null","0","null","10","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023525101","Census Tract 5251.01, Plymouth County, Massachusetts","7314","null","6819","null","6110","null","389","null","7","null","203","null","0","null","110","null","495","null","469","null","62","null","64","null","37","null","2","null","221","null","9","null","3","null","0","null","65","null","2","null","0","null","4","null","0","null","0","null","0","null","24","null","4","null","0","null","0","null","14","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null",
"1400000US25023525104","Census Tract 5251.04, Plymouth County, Massachusetts","6765","null","6435","null","5972","null","255","null","11","null","90","null","1","null","106","null","330","null","309","null","63","null","48","null","24","null","1","null","117","null","2","null","0","null","0","null","53","null","0","null","0","null","0","null","0","null","0","null","1","null","21","null","6","null","1","null","1","null","11","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023525204","Census Tract 5252.04, Plymouth County, Massachusetts","3934","null","3646","null","3354","null","169","null","2","null","73","null","0","null","48","null","288","null","258","null","40","null","17","null","47","null","0","null","115","null","0","null","0","null","0","null","37","null","0","null","0","null","1","null","0","null","0","null","1","null","30","null","10","null","4","null","0","null","11","null","0","null","0","null","2","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023526100","Census Tract 5261, Plymouth County, Massachusetts","7749","null","7448","null","7230","null","72","null","18","null","33","null","2","null","93","null","301","null","271","null","37","null","63","null","27","null","3","null","118","null","2","null","0","null","0","null","18","null","0","null","0","null","0","null","0","null","3","null","0","null","30","null","0","null","3","null","0","null","15","null","0","null","0","null","6","null","0","null","4","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023530100","Census Tract 5301, Plymouth County, Massachusetts","4447","null","4156","null","3740","null","187","null","21","null","59","null","0","null","149","null","291","null","263","null","25","null","41","null","20","null","3","null","133","null","0","null","1","null","0","null","33","null","0","null","0","null","2","null","2","null","0","null","3","null","24","null","11","null","0","null","0","null","12","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023530200","Census Tract 5302, Plymouth County, Massachusetts","3983","null","3541","null","3183","null","98","null","16","null","37","null","0","null","207","null","442","null","395","null","38","null","58","null","15","null","3","null","216","null","1","null","1","null","0","null","60","null","1","null","0","null","1","null","0","null","1","null","0","null","46","null","13","null","1","null","0","null","30","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023530300","Census Tract 5303, Plymouth County, Massachusetts","4118","null","3821","null","3563","null","75","null","4","null","56","null","0","null","123","null","297","null","268","null","30","null","40","null","21","null","0","null","136","null","8","null","0","null","0","null","28","null","1","null","1","null","0","null","1","null","2","null","0","null","23","null","2","null","1","null","0","null","12","null","2","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","5","null","0","null","0","null","1","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023530400","Census Tract 5304, Plymouth County, Massachusetts","5913","null","5623","null","5424","null","49","null","7","null","74","null","2","null","67","null","290","null","276","null","34","null","49","null","20","null","1","null","142","null","5","null","0","null","0","null","19","null","1","null","0","null","4","null","0","null","1","null","0","null","12","null","1","null","0","null","0","null","4","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023530500","Census Tract 5305, Plymouth County, Massachusetts","5744","null","5372","null","5086","null","94","null","23","null","80","null","0","null","89","null","372","null","347","null","56","null","43","null","33","null","4","null","175","null","4","null","0","null","0","null","28","null","0","null","0","null","3","null","0","null","1","null","0","null","24","null","12","null","0","null","1","null","8","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023530600","Census Tract 5306, Plymouth County, Massachusetts","6456","null","6173","null","5545","null","340","null","1","null","56","null","3","null","228","null","283","null","261","null","25","null","58","null","24","null","2","null","131","null","0","null","3","null","0","null","13","null","0","null","0","null","3","null","2","null","0","null","0","null","17","null","1","null","3","null","0","null","8","null","1","null","0","null","2","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","5","null","0","null","0","null","5","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023530700","Census Tract 5307, Plymouth County, Massachusetts","5947","null","5735","null","5538","null","55","null","8","null","76","null","0","null","58","null","212","null","197","null","18","null","17","null","30","null","2","null","117","null","1","null","1","null","0","null","9","null","0","null","0","null","2","null","0","null","0","null","0","null","15","null","0","null","0","null","0","null","11","null","1","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023530801","Census Tract 5308.01, Plymouth County, Massachusetts","6209","null","5946","null","5795","null","29","null","10","null","65","null","0","null","47","null","263","null","239","null","16","null","55","null","26","null","2","null","125","null","0","null","1","null","0","null","5","null","0","null","0","null","4","null","2","null","0","null","3","null","20","null","2","null","1","null","0","null","11","null","0","null","0","null","0","null","1","null","4","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","1","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023530802","Census Tract 5308.02, Plymouth County, Massachusetts","4634","null","4360","null","4238","null","41","null","6","null","26","null","0","null","49","null","274","null","253","null","22","null","50","null","28","null","1","null","123","null","4","null","1","null","0","null","20","null","0","null","0","null","0","null","0","null","4","null","0","null","19","null","3","null","0","null","0","null","12","null","2","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023530902","Census Tract 5309.02, Plymouth County, Massachusetts","4512","null","4278","null","4146","null","38","null","11","null","41","null","0","null","42","null","234","null","210","null","32","null","31","null","22","null","7","null","91","null","2","null","0","null","1","null","22","null","1","null","0","null","1","null","0","null","0","null","0","null","21","null","7","null","4","null","0","null","8","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","1","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023530903","Census Tract 5309.03, Plymouth County, Massachusetts","5998","null","5652","null","5355","null","98","null","11","null","96","null","0","null","92","null","346","null","326","null","44","null","51","null","38","null","0","null","174","null","0","null","0","null","0","null","18","null","0","null","0","null","0","null","0","null","1","null","0","null","17","null","6","null","0","null","0","null","5","null","1","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023530904","Census Tract 5309.04, Plymouth County, Massachusetts","3256","null","3053","null","2931","null","35","null","20","null","19","null","0","null","48","null","203","null","182","null","30","null","30","null","17","null","5","null","75","null","3","null","2","null","1","null","16","null","0","null","0","null","3","null","0","null","0","null","0","null","20","null","5","null","2","null","0","null","12","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023540101","Census Tract 5401.01, Plymouth County, Massachusetts","4435","null","4170","null","3974","null","71","null","9","null","56","null","1","null","59","null","265","null","237","null","39","null","43","null","23","null","6","null","105","null","1","null","0","null","0","null","18","null","0","null","0","null","1","null","0","null","1","null","0","null","28","null","6","null","1","null","2","null","15","null","0","null","0","null","1","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023540102","Census Tract 5401.02, Plymouth County, Massachusetts","2642","null","2511","null","2450","null","13","null","0","null","29","null","1","null","18","null","131","null","125","null","2","null","34","null","13","null","0","null","72","null","0","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","6","null","0","null","0","null","0","null","2","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023540103","Census Tract 5401.03, Plymouth County, Massachusetts","4446","null","4285","null","4153","null","20","null","8","null","66","null","0","null","38","null","161","null","149","null","10","null","44","null","35","null","2","null","54","null","1","null","1","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","11","null","1","null","1","null","0","null","4","null","0","null","0","null","2","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023541100","Census Tract 5411, Plymouth County, Massachusetts","5717","null","5453","null","5315","null","39","null","6","null","31","null","0","null","62","null","264","null","221","null","18","null","41","null","18","null","0","null","100","null","0","null","3","null","0","null","36","null","0","null","0","null","0","null","1","null","4","null","0","null","40","null","6","null","1","null","0","null","27","null","1","null","0","null","1","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023542101","Census Tract 5421.01, Plymouth County, Massachusetts","7354","null","6986","null","6718","null","104","null","5","null","58","null","2","null","99","null","368","null","329","null","40","null","66","null","33","null","0","null","162","null","4","null","0","null","2","null","21","null","0","null","0","null","0","null","0","null","1","null","0","null","37","null","5","null","0","null","0","null","26","null","0","null","0","null","3","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023542102","Census Tract 5421.02, Plymouth County, Massachusetts","2659","null","2515","null","2424","null","57","null","5","null","9","null","0","null","20","null","144","null","135","null","17","null","30","null","17","null","0","null","54","null","1","null","0","null","0","null","15","null","0","null","0","null","0","null","0","null","1","null","0","null","9","null","4","null","0","null","0","null","4","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023542200","Census Tract 5422, Plymouth County, Massachusetts","6311","null","5960","null","5743","null","94","null","9","null","34","null","0","null","80","null","351","null","315","null","33","null","42","null","36","null","3","null","152","null","2","null","2","null","0","null","43","null","0","null","0","null","1","null","0","null","0","null","1","null","33","null","4","null","4","null","0","null","18","null","0","null","0","null","0","null","3","null","3","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023542301","Census Tract 5423.01, Plymouth County, Massachusetts","3586","null","3360","null","3186","null","90","null","16","null","35","null","2","null","31","null","226","null","212","null","39","null","37","null","22","null","0","null","94","null","0","null","0","null","0","null","19","null","0","null","0","null","0","null","0","null","1","null","0","null","13","null","0","null","0","null","0","null","8","null","1","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023542302","Census Tract 5423.02, Plymouth County, Massachusetts","4335","null","4042","null","3730","null","135","null","16","null","81","null","0","null","80","null","293","null","266","null","46","null","35","null","19","null","2","null","134","null","2","null","3","null","1","null","22","null","0","null","0","null","2","null","0","null","0","null","0","null","24","null","2","null","0","null","0","null","18","null","0","null","0","null","1","null","0","null","2","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
